Predicted Value,True Value,Timestamp,Stake
True,False,1698204300,0.05027069704821128
True,True,1698204600,0.05106593824681282
True,True,1698204900,0.05060547904550071
False,False,1698205200,0.05029798412657314
True,False,1698205500,0.05003339799412551
True,False,1698205800,0.05029422912305864
True,False,1698206100,0.050178988871936434
True,True,1698206400,0.050785412078117265
True,False,1698206700,0.050118126716699817
False,True,1698207000,0.0501362012039537
True,False,1698207300,0.05056819467739619
False,False,1698207600,0.050188684977866514
True,True,1698207900,0.050686108678220564
False,True,1698208200,0.05050838910567555
False,True,1698208500,0.050774142439915265
False,True,1698208800,0.05044389855040505
False,False,1698209100,0.05045227891716689
False,True,1698209400,0.05011700854356499
False,True,1698209700,0.0507951299738581
False,True,1698210000,0.05077169867292806
False,False,1698210300,0.05064393884629546
False,True,1698210600,0.0504920468768958
False,False,1698210900,0.050033416384024275
False,False,1698211200,0.050810795258493434
False,False,1698211500,0.05013380194868413
True,False,1698211800,0.0502024278438774
False,True,1698212100,0.050338459442721216
False,False,1698212400,0.05022057016447867
False,False,1698212700,0.050145089365770196
True,False,1698213000,0.05054939051346048
True,True,1698213300,0.050907857371634335
False,True,1698213600,0.050095004737501635
True,True,1698213900,0.05019744172098784
True,True,1698214200,0.05029264169629597
True,True,1698214500,0.05027237019467581
False,True,1698214800,0.05059716781223107
False,False,1698215100,0.05048013600751809
True,True,1698215400,0.050208132220993615
False,False,1698215700,0.050417799858982516
False,True,1698216000,0.050349502895318546
False,False,1698216300,0.05030118237637115
False,True,1698216600,0.05033246271434242
False,False,1698216900,0.05040769357140425
False,True,1698217200,0.05020261756959652
False,True,1698217500,0.05028425561960396
False,True,1698217800,0.0508847617944956
False,False,1698218100,0.050430140906421214
False,False,1698218400,0.050356505541101465
False,False,1698218700,0.05005492396209301
True,False,1698219000,0.05129768274793402
True,True,1698219300,0.05141851304629798
True,True,1698219600,0.050788479334642825
True,False,1698219900,0.051090744843867386
True,False,1698220200,0.05121023967031357
True,True,1698220500,0.05181723081233521
True,False,1698220800,0.05020280893207787
True,False,1698221100,0.05060778470759906
True,False,1698221400,0.05043533324467542
True,False,1698221700,0.05120620689895907
True,True,1698222000,0.05092116032151335
True,False,1698222600,0.050196428401503256
True,True,1698222900,0.0504176798611998
True,True,1698223200,0.05013567183933399
False,False,1698223500,0.050494837419036556
False,False,1698223800,0.05036429065668495
True,False,1698224100,0.050005614268816466
True,True,1698224400,0.05025645590467917
False,False,1698224700,0.05055568339170636
False,True,1698225000,0.050600732444645385
False,True,1698225300,0.05094219059062173
False,True,1698225600,0.05148350911971926
False,True,1698225900,0.05079488706286311
False,True,1698226200,0.050980017809991215
False,False,1698226500,0.05205557129445779
False,False,1698226800,0.05123916582262808
False,True,1698227100,0.051257792020950106
False,False,1698227400,0.05024260527088572
False,False,1698227700,0.050583380395239394
False,False,1698228000,0.050105824315396015
False,False,1698228300,0.05027423861686271
False,False,1698228600,0.050560638751007005
False,True,1698228900,0.05060597535601559
False,False,1698229500,0.050852200766041
True,True,1698229800,0.05040893982046937
False,True,1698230100,0.050368458646240725
False,True,1698230400,0.050540871336169337
False,True,1698230700,0.050153260673666857
False,True,1698231000,0.05006715023378812
True,False,1698231300,0.050208758774998946
False,True,1698231600,0.050280248629160716
False,False,1698231900,0.05007981022201048
True,True,1698232200,0.050013198357955826
False,False,1698232500,0.05068788096173485
False,False,1698232800,0.05047101598226735
False,True,1698233100,0.05109665624880222
True,False,1698233400,0.05063731349491329
False,False,1698233700,0.05080281222719354
False,True,1698234000,0.05004331741466716
False,False,1698234300,0.05083763445218077
False,True,1698234600,0.05008630853172658
False,False,1698234900,0.05005364139821305
False,True,1698235200,0.05003869310023069
False,True,1698235500,0.050097689955638326
False,False,1698235800,0.05094714715932597
False,True,1698236100,0.05078402083270744
False,False,1698236400,0.05477997463973141
False,True,1698236700,0.050815040285391605
False,False,1698237000,0.05009503460479485
False,False,1698237300,0.050975047158673584
False,False,1698237600,0.050394452578852195
True,True,1698237900,0.05042034477256637
False,False,1698238200,0.05026345513137104
False,False,1698238500,0.05032973695652806
False,True,1698238800,0.050131093167397056
False,True,1698239100,0.05053653871315121
False,True,1698239400,0.05095750356808681
False,True,1698239700,0.051083430581158336
False,False,1698240000,0.05055502955166685
False,True,1698240300,0.050552091892889964
False,False,1698240600,0.05103006223197932
True,False,1698240900,0.05080317717070239
True,True,1698241200,0.050706577963192404
True,False,1698241500,0.050702754905334615
True,True,1698241800,0.05093107274249233
True,True,1698242100,0.05038474678110995
False,True,1698242400,0.050418315314010045
False,False,1698242700,0.050540771511625546
True,True,1698243000,0.050342693451121176
True,False,1698243300,0.05056466513965439
True,False,1698243600,0.050081930411401174
True,True,1698243900,0.05055923987227564
True,True,1698244200,0.05001949025815823
False,True,1698244500,0.050220890818259575
False,False,1698244800,0.05061600674926159
False,True,1698245100,0.050432334220908495
False,True,1698245400,0.050634880266952675
False,False,1698245700,0.05034803830435937
False,True,1698246000,0.050512981991744414
False,False,1698246300,0.051211636539905944
False,False,1698246600,0.05070633796485469
False,False,1698246900,0.0505884622058431
True,True,1698247200,0.050174016474623925
False,False,1698247500,0.05054378193010996
False,True,1698247800,0.05071689636727335
False,True,1698248100,0.05122050895013421
False,False,1698248400,0.051596445929639495
False,True,1698248700,0.050817142986649876
True,True,1698249000,0.05034971025795412
False,False,1698249300,0.05120860118720952
False,False,1698249600,0.05060074162729946
False,True,1698249900,0.05012663520571548
False,True,1698250200,0.050309075783128245
False,True,1698250500,0.05116816054539779
False,False,1698250800,0.051135622488062464
False,False,1698251100,0.050189188757264434
True,False,1698251400,0.05114893978428173
True,True,1698251700,0.050673582929052385
True,False,1698252000,0.05001408253160111
True,True,1698252300,0.05064270869068127
True,True,1698252600,0.05145846211925896
False,False,1698252900,0.05019110933692304
True,False,1698253200,0.05114860265788968
True,True,1698253500,0.05123751953287382
False,True,1698253800,0.050376665112971696
True,False,1698254100,0.05011736482533395
True,False,1698254400,0.05036770359086443
True,True,1698254700,0.05129973068288665
True,False,1698255000,0.051546465148399695
True,True,1698255300,0.05063329370829055
False,False,1698255600,0.05021323173466873
False,False,1698255900,0.05009808060634658
True,True,1698256200,0.05109485489592726
True,False,1698256500,0.05002687604427297
True,True,1698256800,0.05027742510190199
False,True,1698257100,0.050838874743509004
False,False,1698257400,0.05062603203883472
False,False,1698257700,0.05051030258806124
True,True,1698258000,0.05026400625706323
False,False,1698258300,0.050174329521204
True,True,1698258600,0.051178305624524786
True,True,1698258900,0.05054939981091123
True,False,1698259200,0.050382779068591156
False,True,1698259500,0.0504397972238732
True,True,1698259800,0.05036434446929644
True,True,1698260100,0.050308975998361746
False,False,1698260700,0.05081367681858719
True,True,1698261000,0.050177173228210956
False,True,1698261300,0.05018528417353608
True,False,1698261600,0.050061104932901196
True,True,1698261900,0.050772453647398436
True,True,1698262200,0.05036481970468703
False,True,1698262500,0.050195941453873585
False,False,1698262800,0.05121927135249092
False,False,1698263100,0.05089800063112831
False,True,1698263400,0.050222438003545394
False,True,1698263700,0.05049626690859668
False,True,1698264000,0.051296154032863625
False,True,1698264300,0.05142973227512226
False,True,1698264600,0.050630609277623605
False,True,1698264900,0.05001040449024316
False,False,1698265200,0.05091552813190317
True,False,1698265500,0.05045503444075198
False,True,1698265800,0.0500037566272915
False,True,1698266100,0.0503752861582543
False,True,1698266400,0.05084311036747717
False,True,1698266700,0.05065371445904992
False,False,1698267000,0.05064274082280727
True,False,1698267300,0.05005124244184154
True,False,1698267600,0.05042716891598939
True,True,1698267900,0.050493163192659986
False,True,1698268200,0.050014242005663546
False,False,1698268500,0.05089788199271405
True,True,1698268800,0.050154705726915605
True,False,1698269100,0.05034236160822112
False,True,1698269400,0.050034869330803575
False,False,1698269700,0.050210318935576925
True,False,1698270000,0.05122562070402141
True,True,1698270300,0.05109453357648782
True,False,1698270600,0.05059523098332718
True,False,1698270900,0.05049987922133212
True,True,1698271200,0.05067851187527724
True,False,1698271500,0.050382930110122404
True,True,1698271800,0.050733510095613756
True,True,1698272100,0.05019234496729959
False,True,1698272400,0.050462657558920744
False,False,1698272700,0.05027454266045343
True,True,1698273000,0.05031073289431913
True,True,1698273300,0.05019554808200498
True,False,1698273600,0.05034280760372448
True,False,1698273900,0.05015936251586954
False,False,1698274200,0.050070895488558795
True,True,1698274500,0.050795446532016675
False,False,1698274800,0.0500837755214423
False,False,1698275100,0.05092787482485832
True,True,1698275400,0.0521645751849896
True,False,1698275700,0.05039800971880859
True,True,1698276000,0.050010728428998626
True,True,1698276300,0.050011105057314716
True,True,1698276600,0.050058485141323106
True,True,1698276900,0.050377118819516634
True,False,1698277200,0.050012389985217016
True,True,1698277500,0.051193632176079695
True,False,1698277800,0.050800635694413926
True,True,1698278100,0.050499744707131144
True,True,1698278400,0.05080380578946282
False,False,1698278700,0.05015398736403932
True,True,1698279000,0.050397877384163736
True,True,1698279300,0.05026589891387871
False,True,1698279600,0.050466344453806114
False,True,1698279900,0.050787010809699405
False,True,1698280200,0.050388245614108415
False,False,1698280500,0.050496477050868495
False,True,1698280800,0.05057727764017911
True,False,1698281100,0.050094777467247296
False,False,1698281400,0.05030867903381501
True,True,1698281700,0.05147119359549491
False,True,1698282000,0.0508626121364673
False,False,1698282300,0.05238147441879127
False,True,1698282600,0.05142877871212792
False,False,1698282900,0.050697587528425195
False,True,1698283200,0.05081201267690071
False,True,1698283500,0.050850339566594016
False,True,1698283800,0.05072053785652848
False,False,1698284100,0.050697368626818326
False,True,1698284400,0.050750044953812946
False,False,1698284700,0.05089306055187133
False,True,1698285000,0.05003459571311573
True,False,1698285300,0.050062380881776496
False,False,1698285600,0.05042800673189712
False,True,1698285900,0.050840844310396156
False,True,1698286200,0.050341994757438085
False,False,1698286500,0.05054266150434831
True,True,1698286800,0.05016422629584252
False,True,1698287100,0.050016241455851845
False,False,1698287400,0.050194097079084725
False,True,1698287700,0.05028584582594995
False,True,1698288000,0.050198453236670666
False,True,1698288300,0.05035725885001062
False,False,1698288600,0.05019273832416626
True,True,1698288900,0.05055437600049297
False,False,1698289200,0.05003462876965572
False,True,1698289500,0.050558855054641014
False,False,1698289800,0.0501713056960999
False,False,1698290100,0.05023802021737474
True,True,1698290400,0.05010615687091306
False,True,1698291000,0.05035665232622929
False,True,1698291300,0.05020285366097754
False,True,1698291600,0.05023877588268916
False,False,1698291900,0.050376676132766265
False,True,1698292200,0.05006836300209509
True,False,1698292500,0.05050167194600157
False,True,1698292800,0.050072459658423434
False,False,1698293100,0.05029740409455947
False,False,1698293400,0.05005709620357484
True,True,1698293700,0.051013170150041226
True,True,1698294000,0.050308863034974075
True,False,1698294300,0.05032127869497596
True,True,1698294600,0.050016967437135414
True,False,1698294900,0.05019540619723971
True,True,1698295200,0.050460054373078614
True,False,1698295500,0.05027109081973399
True,True,1698295800,0.0504122457412244
True,True,1698296100,0.050363263161788775
True,True,1698296400,0.05034150897552645
True,False,1698296700,0.05023275385928044
True,False,1698297000,0.050341894277861024
True,True,1698297300,0.05066245849689817
True,False,1698297600,0.0503812988669321
True,True,1698297900,0.050462965444432635
True,False,1698298200,0.05027123946536339
True,False,1698298500,0.0502700107133892
True,False,1698298800,0.05026396412311311
True,True,1698299100,0.05043040277448176
True,False,1698299400,0.05039971664165752
True,True,1698299700,0.05045089024271768
True,False,1698300000,0.05055417249643169
True,False,1698300300,0.050453947776523345
True,True,1698300600,0.05099865351570603
True,True,1698300900,0.05078048077687153
True,False,1698301200,0.05042634107606522
True,True,1698301500,0.05037657982017405
True,False,1698301800,0.05036357847771272
True,True,1698302100,0.050393586849340866
True,False,1698302400,0.050146762234081425
True,True,1698302700,0.05012679848947491
True,True,1698303000,0.050102713114902164
False,True,1698303300,0.05001055742006352
False,False,1698303600,0.05049215470826057
False,False,1698303900,0.05026435632661906
True,True,1698304200,0.05041997818706764
True,True,1698304500,0.05017291178298443
False,False,1698304800,0.05107819182291491
False,True,1698305100,0.05093573301562973
False,True,1698305400,0.05067137960125818
False,False,1698305700,0.050757232459850955
False,False,1698306300,0.05033301684607361
False,False,1698306600,0.05062285609160764
True,False,1698306900,0.05018272333669004
False,False,1698307200,0.05011702311533583
True,True,1698307500,0.05002305017596131
False,False,1698307800,0.05042749226526332
False,False,1698308100,0.05020038666223213
True,True,1698308400,0.05130516623331949
True,False,1698308700,0.05008092330005114
True,False,1698309000,0.05037427943502304
True,True,1698309300,0.05059866782657846
True,True,1698309600,0.05050363904075357
True,True,1698309900,0.05040375936026768
True,True,1698310200,0.050464362255086055
True,False,1698310500,0.05035296158614759
True,False,1698310800,0.0505696653499006
True,True,1698311100,0.05100664134871256
True,True,1698311400,0.05054881429804889
True,False,1698311700,0.05009648729982813
True,False,1698312000,0.0511790255908899
True,True,1698312300,0.05089854892012765
True,False,1698312600,0.05043783281043065
True,True,1698313200,0.05030302276754247
True,False,1698313500,0.05009977622633216
True,False,1698313800,0.050241228750804
True,False,1698314100,0.05033707839134388
True,False,1698314400,0.0503943677778002
True,False,1698314700,0.05040589080077565
True,True,1698315000,0.05070928304435192
True,True,1698315300,0.05062319444935724
False,True,1698315600,0.05012175436483694
True,True,1698315900,0.0504608072542056
False,False,1698316200,0.050052119331093346
True,True,1698316500,0.050298295340744356
True,False,1698316800,0.05036864640157259
True,False,1698317100,0.05066716927009435
True,False,1698317400,0.050756644425583815
True,False,1698317700,0.05134481076613216
True,True,1698318000,0.05002470509044259
True,True,1698318300,0.05056375687382058
False,True,1698318600,0.05024561889346025
True,False,1698318900,0.0502966157767839
True,False,1698319200,0.050171123927887
True,False,1698319500,0.05051339124204006
True,False,1698319800,0.05071364509259569
True,True,1698320100,0.05071258497393219
True,False,1698320400,0.05080029993936436
True,True,1698320700,0.05114625957892959
True,False,1698321000,0.050968053524778796
True,True,1698321300,0.05073085854881812
True,False,1698321600,0.050168743263292744
False,True,1698321900,0.05017122183786251
False,True,1698322200,0.0500189822863951
True,True,1698322500,0.05006109706805182
True,False,1698322800,0.050064411941869835
True,True,1698323100,0.050292973299091416
True,True,1698323400,0.0501082910390295
False,True,1698323700,0.05041223825818024
False,False,1698324000,0.05061866661918666
False,True,1698324300,0.05033684226796446
False,False,1698324600,0.05074955078339815
False,True,1698324900,0.05029107906014163
False,False,1698325200,0.05053599803308061
False,True,1698325500,0.05065541840396856
False,False,1698325800,0.050565339664227944
False,True,1698326100,0.05049564508589704
False,False,1698326400,0.05059728087116899
False,False,1698326700,0.050861384996296166
True,True,1698327000,0.05047234138714111
False,True,1698327300,0.0501864781715292
False,False,1698327600,0.0508995289462522
True,True,1698327900,0.05111740730202038
False,False,1698328200,0.0503093996179558
False,False,1698328500,0.050682922151787484
True,False,1698328800,0.050284911907426115
True,True,1698329100,0.05090908864568364
True,False,1698329400,0.050284692254870575
False,True,1698329700,0.05063438335901012
False,False,1698330000,0.05018204881335264
True,False,1698330300,0.05018454697380711
True,True,1698330600,0.0513264332171365
True,False,1698330900,0.05003404817698607
True,False,1698331200,0.05072727173923609
True,True,1698331500,0.0516242981214281
True,True,1698331800,0.05044960420937432
False,False,1698332100,0.05186443706973936
False,True,1698332400,0.05003488491132981
False,False,1698332700,0.050145379472110195
False,False,1698333000,0.05063824437872877
True,False,1698333300,0.050275777518913926
True,False,1698333600,0.050274539393696326
True,True,1698333900,0.051101278600222295
True,False,1698334200,0.05084664242250994
True,True,1698334500,0.05066788819841798
False,False,1698334800,0.050179652032483785
False,False,1698335100,0.05009841667100399
True,True,1698335400,0.05067078306978202
False,False,1698335700,0.05062661131849002
False,True,1698336000,0.05058652507790086
False,True,1698336300,0.05014912952332569
False,False,1698336600,0.05006405628772113
True,True,1698336900,0.05092999335940553
True,True,1698337200,0.05075411629483817
False,False,1698337500,0.0503420247326658
True,True,1698337800,0.050408529027892
True,False,1698338100,0.0500297998414153
True,False,1698338400,0.05030534421658795
True,False,1698338700,0.0502256385512343
True,False,1698339000,0.0506776038074086
True,False,1698339300,0.050374905248926544
True,False,1698339600,0.05074230301710983
True,True,1698339900,0.05065499220696152
True,True,1698340200,0.05034024440335018
False,False,1698340500,0.050032347253215814
True,True,1698340800,0.05032079082722221
True,False,1698341100,0.050316088489800494
True,True,1698341400,0.050179847663950124
True,True,1698341700,0.05032761794040605
True,False,1698342000,0.050522125409863
True,True,1698342300,0.05058130165793436
True,True,1698342600,0.05016546511947343
False,True,1698342900,0.050436880327128716
False,True,1698343200,0.050259902418424984
False,True,1698343500,0.05048984275768209
False,False,1698343800,0.05088543184489436
False,True,1698344100,0.050665983818164714
False,False,1698344400,0.05074180756226593
False,True,1698344700,0.05054338950292823
False,True,1698345000,0.05071754950585814
False,True,1698345300,0.05059277709878955
False,False,1698345600,0.0509837512763727
False,False,1698345900,0.05055320715698253
False,False,1698346200,0.050464114627289176
False,False,1698346500,0.050416584364729025
False,False,1698346800,0.05032608507768375
False,True,1698347100,0.05026604772205494
False,False,1698347400,0.05033916178886644
False,False,1698347700,0.0507898037760439
True,True,1698348000,0.05063851631896742
False,False,1698348300,0.050209384666891926
True,False,1698348600,0.0501681542546184
True,False,1698348900,0.05039219211872863
True,True,1698349200,0.050456405310424855
True,True,1698349500,0.05039525082663943
True,True,1698349800,0.05006550812624445
False,True,1698350100,0.05027367924666686
False,True,1698350400,0.05021876773647984
False,True,1698350700,0.05035734386223353
False,False,1698351000,0.050226217485045625
False,True,1698351300,0.05038515708956701
False,False,1698351600,0.05040305662733844
False,True,1698351900,0.05031118758419954
False,True,1698352200,0.05013244104261826
False,False,1698352500,0.05094895454900177
False,False,1698352800,0.05071947562217842
False,True,1698353100,0.0501819222802259
False,False,1698353400,0.050553272975163696
False,True,1698353700,0.05040618104203753
False,True,1698354000,0.050476151951977855
False,False,1698354300,0.05078346603375692
False,True,1698354600,0.05032566562071917
False,True,1698354900,0.05030364284426987
False,False,1698355200,0.05049642822184916
True,True,1698355500,0.05067596905848503
True,False,1698355800,0.05060667851795282
True,False,1698356100,0.05006078760751623
True,True,1698356400,0.05058821418605634
True,False,1698356700,0.050466705026146474
True,True,1698357000,0.05039531978722077
True,False,1698357300,0.05029405142106633
True,False,1698357600,0.050282054186309155
True,True,1698357900,0.05031503521221924
False,True,1698358200,0.05065163932076614
True,True,1698358500,0.05007579489268542
False,False,1698358800,0.050218595128787166
True,True,1698359100,0.05005817871211296
True,True,1698359400,0.05053812326468439
False,False,1698359700,0.05034536630126483
False,True,1698360000,0.05022899808131262
False,True,1698360300,0.05022090324127922
False,False,1698360600,0.05027923645215237
False,False,1698360900,0.05057709219431519
False,False,1698361500,0.05130959801616946
False,True,1698361800,0.05056286363108251
False,True,1698362100,0.050420148544744234
False,True,1698362400,0.0506941226283316
False,False,1698362700,0.05080268012612672
False,False,1698363000,0.050469741993907934
True,False,1698363300,0.05100247907285437
True,True,1698363600,0.05048246499966443
True,False,1698363900,0.050101094519473414
True,False,1698364200,0.050663446374937485
True,False,1698364500,0.05029167489806644
True,True,1698364800,0.05000355552455071
True,False,1698365100,0.050210006525698764
True,False,1698365400,0.05034651736748822
True,True,1698365700,0.050772892108152445
True,False,1698366000,0.05100601469983699
True,True,1698366300,0.050964166445559574
True,False,1698366600,0.05031964425424679
True,False,1698366900,0.050688616796510017
True,False,1698367200,0.0516467828050828
True,False,1698367500,0.0506834833412274
True,False,1698367800,0.05136795966341252
True,False,1698368100,0.05118082090491651
True,True,1698368400,0.05082291404181108
False,False,1698368700,0.0503113696005175
True,False,1698369000,0.051054975477928845
True,True,1698369300,0.05114691599454732
True,False,1698369600,0.05019859235445941
True,True,1698369900,0.05064743134698704
True,False,1698370200,0.050525657591781084
True,True,1698370500,0.05045685158948866
True,True,1698370800,0.05042580783326721
True,True,1698371100,0.050313929165095146
True,False,1698371400,0.05023925094945593
True,False,1698371700,0.05111283631206685
True,True,1698372000,0.051204672003379324
True,True,1698372300,0.05049287208815101
True,True,1698372600,0.050150709033295195
True,True,1698372900,0.0502776749036726
False,True,1698373200,0.05154936315364371
False,True,1698373500,0.05103421695837729
False,True,1698373800,0.050808519855440396
False,True,1698374100,0.05054144132202129
False,True,1698374400,0.051329019175849505
False,False,1698374700,0.05075526437032836
False,True,1698375000,0.05063380542349542
False,False,1698375300,0.050630182730915664
False,True,1698375600,0.05079454488022438
False,False,1698375900,0.05063135737596038
False,True,1698376200,0.05078514069126844
False,True,1698376500,0.05104227429151477
False,True,1698376800,0.05104441749967474
False,True,1698377100,0.051373945167811866
False,False,1698377400,0.050718994683227075
True,True,1698377700,0.05016040850253041
False,False,1698378000,0.050236617270240806
True,True,1698378300,0.050356235004332416
True,False,1698378600,0.05005789127432697
True,True,1698378900,0.05031004686569752
True,False,1698379200,0.05011603221602399
True,False,1698379500,0.050013061531318764
True,True,1698379800,0.050293406450021345
True,False,1698380100,0.05028192997395841
True,False,1698380400,0.050076096066932724
True,False,1698380700,0.05045430136790447
True,False,1698381000,0.050896948828982665
True,True,1698381300,0.05055292927795694
True,True,1698381600,0.05055741181102626
False,True,1698381900,0.05013496776973041
False,True,1698382200,0.050413560594448084
False,False,1698382500,0.05160155748247382
False,False,1698382800,0.05093028112788875
True,False,1698383100,0.05076208696398536
True,False,1698383400,0.050370416121490465
True,False,1698383700,0.05016889731360226
False,False,1698384000,0.050051542743298275
True,False,1698384300,0.05088013528181884
True,True,1698384600,0.05064864699825823
False,True,1698384900,0.05034195594032544
False,True,1698385200,0.05125830453254105
False,True,1698385500,0.05047084276738135
False,True,1698385800,0.05088359893958883
False,False,1698386100,0.05078558753576278
False,False,1698386400,0.05028644300671856
True,False,1698386700,0.05016734953728637
True,True,1698387000,0.050296212381993534
False,True,1698387300,0.05001749591357952
False,False,1698387600,0.05073494157890361
False,True,1698387900,0.050477653655480736
False,False,1698388200,0.0502338942714821
True,True,1698388500,0.05004736845465852
False,True,1698388800,0.05098698041189681
False,True,1698389100,0.05063307188663055
False,True,1698389400,0.050552576593912255
False,True,1698389700,0.050659385128174445
False,True,1698390000,0.05058029104743791
False,False,1698390300,0.050673868941165934
True,True,1698390600,0.050022400482413874
False,False,1698390900,0.05004078782478963
False,True,1698391200,0.050308604437442846
True,False,1698391500,0.05024330220617968
True,False,1698391800,0.05028187260451658
True,False,1698392100,0.050631225882356745
True,False,1698392400,0.05028681237821005
True,False,1698392700,0.05022266288173054
True,False,1698393000,0.050346941669342504
True,False,1698393300,0.05051798884323322
True,False,1698393600,0.05051929709112476
True,True,1698393900,0.05059489795909224
True,True,1698394200,0.05054656308643061
True,False,1698394500,0.050213311719439185
True,True,1698394800,0.050241881875954075
True,False,1698395100,0.05023270271939742
True,False,1698395400,0.05006222954282373
True,True,1698395700,0.05038468194429702
True,True,1698396000,0.05024035109177717
False,True,1698396300,0.05038513357888541
False,True,1698396600,0.05026157789473389
False,False,1698396900,0.0505754195772293
True,True,1698397200,0.0500265577530559
False,True,1698397500,0.050191097781631645
False,True,1698397800,0.050340271922998434
False,False,1698398100,0.05081205413276257
False,True,1698398400,0.050412250391306195
False,True,1698398700,0.05043944043747909
False,True,1698399000,0.0504925423284482
False,False,1698399300,0.05038133501147403
False,True,1698399600,0.050151230676001066
False,False,1698399900,0.050158179207040104
True,True,1698400200,0.05024129902835104
False,True,1698400500,0.050258488080757016
True,True,1698400800,0.050016503980093
False,True,1698401100,0.050478189170544835
False,False,1698401400,0.050364515680904415
False,False,1698401700,0.05005679958285106
True,True,1698402000,0.05035936974432449
False,False,1698402300,0.05010778422887878
True,True,1698402600,0.05001530783150992
True,False,1698402900,0.05017497876115648
True,False,1698403200,0.05027259380368648
True,False,1698403500,0.050180320965495885
True,True,1698403800,0.0501474734251913
True,False,1698404100,0.05017756436108666
False,False,1698404400,0.05002558747683632
True,True,1698404700,0.05017704179632934
True,False,1698405000,0.05012936321199407
True,True,1698405300,0.05017767323408792
True,False,1698405600,0.05053833265303231
True,False,1698405900,0.05013826248076283
True,False,1698406200,0.050311124181937165
True,True,1698406500,0.05029638534014838
True,False,1698406800,0.050399424440100316
True,False,1698407100,0.05013658887817341
True,True,1698407400,0.05036813188018318
True,True,1698407700,0.050111447228710394
True,True,1698410100,0.05017604590289876
True,False,1698410400,0.05009532997245511
False,True,1698410700,0.050619599926891426
False,True,1698411000,0.05007037653922161
False,True,1698411300,0.051233544595367705
False,False,1698411600,0.05087748084827906
True,True,1698411900,0.05027808608909505
False,True,1698412200,0.05062637875069935
False,False,1698412500,0.05041580653392992
False,True,1698412800,0.05013576979446917
False,False,1698413100,0.05015617926155914
False,True,1698413400,0.05008969400840293
False,True,1698413700,0.05056186057610763
False,False,1698414000,0.050395719418172995
False,True,1698414300,0.050533703785402076
False,False,1698414600,0.05030611353307897
False,True,1698414900,0.05018289502171488
False,True,1698415200,0.050163379628653075
False,False,1698415500,0.050177700335289524
True,False,1698415800,0.05046839399250254
True,False,1698416100,0.05036850562511618
True,False,1698416400,0.050241638956841396
True,False,1698416700,0.05033491468646991
True,False,1698417000,0.05041920396741809
True,False,1698417300,0.05029910407557812
True,True,1698417600,0.050667912777562434
False,True,1698417900,0.050178120899284195
True,False,1698418200,0.05030969263232689
True,False,1698418500,0.05068358725564526
True,False,1698418800,0.05026772971044399
True,False,1698419100,0.05043739060321508
True,True,1698419400,0.05042942256453876
True,True,1698419700,0.05050077970360661
True,True,1698420000,0.05007987207285004
False,True,1698420300,0.05021357478641891
True,True,1698420600,0.050353005962236796
False,True,1698420900,0.050029117680006466
False,True,1698421200,0.05085606625704723
False,True,1698421500,0.0506614313607792
False,False,1698421800,0.051060905974722424
True,True,1698422100,0.05080364476074335
True,True,1698422400,0.050358923313499115
False,False,1698422700,0.05015277332932941
False,True,1698423000,0.0501596353097014
False,True,1698423300,0.05045850532651284
False,False,1698423600,0.050407759757372654
False,False,1698423900,0.05016262650514589
False,True,1698424200,0.05008501631659124
True,False,1698424500,0.050061130962723285
True,False,1698424800,0.05009420007723515
True,False,1698425100,0.05014456500561368
True,False,1698425400,0.05031224827860939
True,False,1698425700,0.05080567120966726
True,True,1698426000,0.050314296503804805
True,False,1698426300,0.0506251022172767
True,False,1698426600,0.05018552756838464
True,True,1698426900,0.05197553165890278
True,True,1698427200,0.05027907121972177
True,True,1698427500,0.05043045807392
True,False,1698427800,0.05054216426317335
True,False,1698428100,0.05022543327077437
True,False,1698428400,0.05074950268939129
True,False,1698429000,0.05041072550562998
True,False,1698429300,0.050355063063163764
True,True,1698429600,0.051294900980923146
True,True,1698429900,0.050639533239915976
True,False,1698430200,0.05049462753293799
True,False,1698430500,0.05027963401358829
True,True,1698430800,0.050977200550070254
True,False,1698431100,0.05033623939944326
True,False,1698431400,0.05049538985177069
True,True,1698431700,0.05092829735577672
True,True,1698432000,0.050712419078623366
False,True,1698432300,0.05068556610408593
False,False,1698432600,0.05084574117547115
True,True,1698432900,0.050007342162220254
False,False,1698433200,0.050083619832401054
True,True,1698433500,0.05018552665885877
False,True,1698433800,0.05032822368095065
False,False,1698434100,0.05041048731978366
False,False,1698434400,0.05032927191218023
False,False,1698434700,0.05026801316611982
False,True,1698435000,0.05011948257290719
False,False,1698435300,0.0503701067283793
False,False,1698435600,0.05048811879122113
False,True,1698435900,0.05037650727913576
False,True,1698436200,0.05084723680257948
False,True,1698436500,0.05096121128146553
False,True,1698436800,0.0502199896646335
True,True,1698437100,0.05011034388027019
False,False,1698437400,0.05034217733761274
False,True,1698437700,0.05018486161477981
False,True,1698438000,0.05015030205067297
False,True,1698438300,0.050715337185416584
False,True,1698438600,0.05041998099077816
False,True,1698439200,0.050284934215950726
False,False,1698439500,0.051037178486680414
False,True,1698439800,0.050586015187761645
True,False,1698440100,0.05011837517148079
False,True,1698440400,0.05045074207465996
False,True,1698440700,0.05059622601688083
False,False,1698441000,0.05031044591569831
False,True,1698441300,0.050694718611383284
False,False,1698441600,0.05029710686897944
False,True,1698441900,0.05008470967293305
